Country/Region,Province/State,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/01/20,04/02/20,04/03/20,04/04/20,04/05/20,04/06/20,04/07/20,04/08/20,04/09/20,04/10/20,04/11/20,04/12/20,04/13/20,04/14/20,04/15/20,04/16/20,04/17/20,04/18/20,04/19/20,04/20/20,04/21/20,04/22/20,04/23/20,04/24/20,04/25/20,04/26/20,04/27/20,04/28/20,04/29/20,04/30/20,05/01/20,05/02/20,05/03/20,05/04/20,05/05/20,05/06/20
China,Hunan,4.422516345977783,9.25656795501709,19.258255004882812,42.111873626708984,70.16827392578125,110.92582702636719,163.7742919921875,208.32205200195312,266.3285827636719,325.83404541015625,399.90167236328125,476.1689147949219,560.6734619140625,643.9248657226562,721.7943115234375,798.9046630859375,747.2836303710938,819.2662963867188,864.6029052734375,884.6388549804688,928.227783203125,954.42236328125,998.9404907226562,1021.1867065429688,1039.775146484375,1051.6558837890625,1056.8466796875,1058.7733154296875,1041.618408203125,1041.0145263671875,1034.6710205078125,1017.6672973632812,1003.1236572265625,1016.5191650390625,1017.0093383789062,1026.5966796875,1017.966064453125,1013.9281616210938,992.9151611328125,999.5571899414062,1009.9134521484375,1016.8010864257812,1024.96533203125,1010.5494995117188,1032.9833984375,1048.9683837890625,1063.943359375,1077.9700927734375,1096.34765625,1091.0025634765625,1071.4910888671875,1058.899169921875,1061.56640625,1107.4927978515625,1076.304931640625,1119.044677734375,1145.80810546875,1173.7144775390625,1148.551025390625,1143.733154296875,1151.550048828125,1167.0609130859375,1194.0693359375,1209.1109619140625,1178.449951171875,1188.9561767578125,1186.966796875,1173.487060546875,1197.9288330078125,1207.857177734375,1180.614990234375,1168.833984375,1149.925048828125,1132.32470703125,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019
China,Inner Mongolia,-0.0,0.0,1.6643521785736084,4.43502140045166,7.021494388580322,10.72540283203125,13.774660110473633,16.83002281188965,19.92452049255371,22.80988121032715,26.328092575073242,28.934926986694336,32.59716796875,35.873958587646484,39.31317901611328,42.358421325683594,50.163307189941406,54.49479675292969,56.714786529541016,60.38661193847656,62.947227478027344,65.18547058105469,65.00450897216797,66.48416900634766,68.2956314086914,69.35073852539062,70.51921081542969,71.04368591308594,71.58518981933594,72.21035766601562,73.80696105957031,73.33354187011719,73.3389663696289,75.96724700927734,77.79916381835938,77.6617202758789,76.82788848876953,75.82077026367188,75.1552963256836,76.74542999267578,78.13851165771484,79.18025970458984,78.99641418457031,74.96720886230469,75.72108459472656,77.01764678955078,80.05220031738281,81.40140533447266,81.47393035888672,75.8085708618164,74.14749145507812,75.28221130371094,78.12767791748047,83.0005874633789,74.96188354492188,79.59435272216797,80.445556640625,79.46844482421875,77.17118072509766,76.00123596191406,79.66502380371094,84.49009704589844,87.76017761230469,96.30926513671875,94.20021057128906,97.79487609863281,100.92211151123047,103.63642883300781,111.9952163696289,116.49144744873047,118.74421691894531,122.5731201171875,124.05330657958984,127.10270690917969,117,118,121,124,126,128,155,189,190,190,190,193,193,193,193,194,194,194,194,197,198,198,199,199,200,201,201,201,201,201,201,201
China,Jiangsu,1.6130889654159546,4.05642557144165,8.348531723022461,19.266380310058594,32.17066192626953,51.98517608642578,75.14643859863281,97.68719482421875,127.8116455078125,164.77603149414062,204.82972717285156,242.6149139404297,286.3655700683594,328.58502197265625,367.92822265625,407.24676513671875,427.8538818359375,470.84814453125,497.092041015625,524.4402465820312,552.9969482421875,572.8671264648438,589.0264892578125,602.4989624023438,617.971435546875,628.662353515625,635.9691772460938,639.2548828125,629.74267578125,634.3338623046875,643.9208984375,647.6690673828125,648.3610229492188,658.3961181640625,648.2350463867188,643.193359375,640.0797119140625,633.2532958984375,620.9759521484375,624.2633056640625,624.14404296875,630.3779296875,649.533447265625,640.7113037109375,642.439697265625,649.8135986328125,655.0131225585938,664.8689575195312,681.4586791992188,674.5716552734375,647.1474609375,642.839599609375,657.0040283203125,685.4364624023438,654.0475463867188,674.2743530273438,689.91796875,717.1943969726562,694.3729858398438,691.2611083984375,695.0427856445312,698.8924560546875,710.533447265625,734.4005126953125,714.6571044921875,733.4725341796875,749.3055419921875,742.751708984375,752.8792724609375,740.962890625,724.1168212890625,719.1298828125,705.1719970703125,698.205322265625,651,651,651,651,651,651,652,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
China,Jiangxi,2.65799880027771,5.87750244140625,11.628244400024414,25.183509826660156,41.63818359375,67.32694244384766,100.32767486572266,130.8899688720703,174.76585388183594,229.89678955078125,291.2042541503906,351.44122314453125,417.61395263671875,482.2925109863281,540.544921875,600.4400024414062,644.5756225585938,708.9405517578125,751.4664306640625,796.8575439453125,841.0150146484375,872.9382934570312,907.086669921875,929.0416870117188,954.9378051757812,974.572265625,987.8470458984375,994.6351318359375,969.5426025390625,969.2821044921875,960.495361328125,959.2752075195312,953.1658325195312,953.8143920898438,934.3973999023438,943.9557495117188,956.3185424804688,957.8028564453125,953.2900390625,941.95458984375,920.00390625,919.0829467773438,936.5658569335938,951.760498046875,972.9273071289062,986.4627075195312,973.810546875,983.666015625,989.2305297851562,984.2775268554688,972.0648193359375,997.1402587890625,994.4082641601562,1018.6246337890625,992.2940063476562,998.64013671875,1021.2363891601562,1072.8875732421875,1056.6353759765625,1058.8682861328125,1049.9180908203125,1036.973388671875,1046.78369140625,1045.869873046875,1018.833251953125,1024.197998046875,1035.74169921875,1025.0416259765625,1036.5750732421875,1045.6622314453125,1040.7154541015625,1038.189208984375,1027.183837890625,1015.8212280273438,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937,937
China,Jilin,0.0,0.9429436922073364,1.7425388097763062,3.513214349746704,4.962071895599365,7.279111862182617,9.682504653930664,12.014081001281738,15.316778182983398,19.365636825561523,23.680234909057617,27.233121871948242,31.05756950378418,34.67566680908203,37.717918395996094,40.777103424072266,60.465755462646484,65.20317840576172,68.51800537109375,77.10366821289062,80.6695556640625,84.65837097167969,85.78156280517578,88.1464614868164,91.66053009033203,94.47769927978516,97.36270141601562,99.05099487304688,96.59309387207031,95.74961853027344,92.30381774902344,92.18870544433594,91.87369537353516,92.2279052734375,94.68019104003906,96.59938049316406,98.35853576660156,98.40203857421875,96.44786834716797,91.38170623779297,90.88325500488281,90.70948028564453,95.90909576416016,99.37837219238281,94.56584167480469,95.26954650878906,92.44477844238281,94.77490997314453,99.87739562988281,102.91282653808594,100.66960906982422,99.73809814453125,98.22360229492188,98.37800598144531,96.26542663574219,96.45832824707031,98.56721496582031,98.60430145263672,97.12944793701172,97.2190933227539,98.2981948852539,100.5365219116211,102.4813003540039,105.02549743652344,103.88509368896484,106.38056945800781,105.31584167480469,103.64106750488281,104.45951080322266,105.25314331054688,105.17195892333984,106.18003845214844,107.26028442382812,110.46693420410156,98,98,98,98,98,98,98,99,100,100,102,102,102,102,104,104,106,106,108,109,109,110,110,110,111,111,112,112,112,112,112,112
China,Liaoning,1.7741820812225342,3.4965054988861084,6.354504108428955,12.296908378601074,18.146503448486328,25.80451011657715,33.80943298339844,39.98482894897461,47.31835174560547,53.674720764160156,61.54931640625,69.0387191772461,77.28181457519531,85.15016174316406,92.67292785644531,99.70246124267578,96.92363739013672,103.56175994873047,107.39851379394531,109.40379333496094,113.17266845703125,115.6328353881836,118.67115783691406,120.73371887207031,122.42671966552734,123.33148956298828,123.91260528564453,124.11712646484375,123.7784194946289,124.26284790039062,125.33502197265625,123.87799835205078,122.96002960205078,124.68501281738281,124.22122192382812,123.40935516357422,121.76614379882812,120.41921997070312,120.3440933227539,123.91944885253906,126.15411376953125,127.47647094726562,128.83387756347656,124.59676361083984,125.906494140625,126.13471221923828,131.24388122558594,132.59019470214844,132.693359375,131.05490112304688,127.40653228759766,125.2818374633789,129.3589324951172,135.10159301757812,127.75202178955078,129.5791015625,131.37277221679688,133.90760803222656,133.86695861816406,134.78033447265625,139.0685577392578,141.53289794921875,144.8657989501953,145.21112060546875,142.6405792236328,145.75888061523438,150.70225524902344,151.7275390625,156.43023681640625,158.04400634765625,155.7317657470703,154.75399780273438,152.01759338378906,153.54037475585938,142,142,144,144,144,144,145,145,145,145,145,145,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
China,Macau,0.9980443716049194,1.5116844177246094,2.2144603729248047,3.262392997741699,4.1201629638671875,5.087543487548828,5.976591110229492,6.45920467376709,7.057187557220459,7.416545391082764,7.959248065948486,8.472004890441895,8.971946716308594,9.428933143615723,9.873558044433594,10.272674560546875,9.538737297058105,9.84371280670166,10.015582084655762,9.907639503479004,10.059724807739258,10.126969337463379,10.302023887634277,10.343432426452637,10.364668846130371,10.36467456817627,10.36013412475586,10.343148231506348,10.284780502319336,10.253472328186035,10.188347816467285,10.036615371704102,9.923873901367188,9.934392929077148,9.956530570983887,10.077917098999023,10.053178787231445,10.076388359069824,10.16305160522461,10.021590232849121,9.875481605529785,9.720175743103027,9.583771705627441,9.573198318481445,9.81480884552002,9.971948623657227,10.386811256408691,10.366053581237793,10.06622314453125,9.812431335449219,10.159911155700684,10.600529670715332,10.744217872619629,10.952638626098633,11.505181312561035,13.701102256774902,15.408215522766113,17.414674758911133,19.519039154052734,21.107696533203125,23.139007568359375,24.579633712768555,26.390445709228516,32.12115478515625,34.98427963256836,36.34798812866211,38.747676849365234,40.19231414794922,41.6636848449707,43.006431579589844,43.289878845214844,44.0301513671875,44.58084487915039,46.51769256591797,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
China,Ningxia,0.720817506313324,1.4111757278442383,2.199512004852295,3.898106098175049,5.393125057220459,7.689018726348877,10.211328506469727,12.556654930114746,15.851216316223145,20.36702537536621,24.301250457763672,27.777645111083984,30.944339752197266,34.037315368652344,36.51350402832031,39.161766052246094,47.292564392089844,50.298946380615234,52.301937103271484,56.35940933227539,58.45392990112305,60.44207763671875,61.68137741088867,63.187591552734375,65.16146087646484,66.82115173339844,68.05316162109375,68.79997253417969,68.3696517944336,69.71245574951172,71.58682250976562,74.2142105102539,75.68275451660156,74.94051361083984,71.14344787597656,70.97473907470703,72.4183578491211,73.23690795898438,74.28252410888672,75.61002349853516,74.23023986816406,75.06884765625,76.1244888305664,74.19527435302734,75.76591491699219,76.16267395019531,77.2788314819336,78.31414031982422,76.21802520751953,73.88618469238281,70.12996673583984,73.83927917480469,77.26061248779297,82.20747375488281,83.17793273925781,82.26565551757812,79.56039428710938,78.3733139038086,78.28048706054688,79.35042572021484,80.90675354003906,81.50244903564453,82.39328002929688,80.15101623535156,82.11824798583984,81.03996276855469,80.54546356201172,79.81312561035156,78.40234375,78.3744125366211,80.63015747070312,83.405029296875,84.25759887695312,87.32598114013672,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
China,Qinghai,-0.0,0.0,0.0,1.3816128969192505,2.1555826663970947,3.492886781692505,4.564456462860107,5.745345115661621,7.248305320739746,8.809496879577637,10.40792465209961,11.61747932434082,12.869117736816406,13.926008224487305,14.877323150634766,15.823745727539062,15.903470039367676,16.96150016784668,17.50391960144043,17.9854736328125,18.620508193969727,18.993640899658203,18.848316192626953,18.8551025390625,19.111848831176758,19.271570205688477,19.359155654907227,19.340131759643555,18.715911865234375,18.3721866607666,17.792173385620117,17.70547103881836,17.45280647277832,17.23963737487793,17.204261779785156,17.737850189208984,18.511964797973633,18.522029876708984,19.386648178100586,19.160429000854492,17.930465698242188,17.73634910583496,17.573898315429688,17.11589241027832,17.731122970581055,17.706377029418945,18.484352111816406,18.911386489868164,18.541961669921875,17.28428840637207,16.985877990722656,19.068696975708008,19.247268676757812,20.230432510375977,20.174766540527344,19.83159637451172,19.161096572875977,18.807872772216797,18.774728775024414,19.077987670898438,20.165225982666016,20.293865203857422,20.20786476135254,18.462265014648438,18.830978393554688,18.60592269897461,18.597652435302734,18.463573455810547,17.95525550842285,18.196279525756836,18.720815658569336,19.64434051513672,20.094440460205078,21.34209442138672,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
China,Shaanxi,0.0,2.1845169067382812,4.934942245483398,12.544930458068848,21.046722412109375,33.776798248291016,45.97053527832031,57.98217010498047,72.1431884765625,86.05572509765625,102.64253234863281,116.99466705322266,135.98590087890625,153.41293334960938,171.08364868164062,187.4947967529297,184.46214294433594,202.23773193359375,211.7420196533203,218.19593811035156,229.03807067871094,235.65406799316406,237.9557342529297,241.32081604003906,245.2135772705078,246.84335327148438,248.27105712890625,248.3020782470703,245.489990234375,245.11627197265625,247.4718017578125,243.9765625,241.74639892578125,249.92799377441406,256.2939147949219,253.88172912597656,249.97909545898438,242.782958984375,237.95834350585938,240.26194763183594,243.6831817626953,245.5694580078125,256.226806640625,251.81985473632812,246.455078125,247.85989379882812,254.101806640625,257.642822265625,270.0022277832031,265.201171875,254.72317504882812,244.94369506835938,254.57080078125,264.8614807128906,240.57655334472656,252.85861206054688,264.621337890625,283.2410583496094,271.60064697265625,268.6728210449219,273.4164733886719,276.6929016113281,281.2657470703125,293.36688232421875,270.6999206542969,280.6265869140625,290.9283447265625,289.8170166015625,300.0685119628906,293.24603271484375,280.36822509765625,274.61297607421875,267.28033447265625,265.6173400878906,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,277,279,279,286,286,286,286,306,306,306,306,306,306,306,308,308
China,Shandong,2.6162164211273193,5.826774597167969,12.303136825561523,27.58359146118164,45.69872283935547,70.56560516357422,98.8458251953125,121.24420928955078,147.8428497314453,178.88580322265625,210.98638916015625,243.35089111328125,281.7959899902344,318.8570556640625,356.69415283203125,392.4342956542969,400.22967529296875,435.6842041015625,456.91461181640625,473.017333984375,495.2157287597656,510.76788330078125,527.7513427734375,542.337890625,555.1023559570312,563.2405395507812,569.3798217773438,572.5503540039062,588.0027465820312,614.81494140625,675.199462890625,695.760009765625,715.3095703125,757.8140869140625,775.3640747070312,778.811279296875,768.7880859375,760.3217163085938,730.1724243164062,742.7304077148438,751.0140991210938,760.1576538085938,756.3106689453125,737.4551391601562,762.4141845703125,777.3349609375,802.6748046875,807.3663940429688,797.8126220703125,774.6451416015625,774.3792724609375,776.9783935546875,803.5616455078125,838.248046875,770.0010986328125,811.727294921875,841.110595703125,876.20947265625,855.1627197265625,838.0851440429688,846.9730834960938,866.303466796875,888.1742553710938,895.23486328125,846.5283813476562,856.9781494140625,887.79736328125,893.685791015625,921.9536743164062,930.7080078125,905.0546875,895.6542358398438,878.49462890625,866.0198364257812,779,780,781,783,783,783,784,784,784,784,784,784,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,788,788,788,788
China,Shanghai,8.400005340576172,12.42132568359375,20.136859893798828,30.431367874145508,41.943359375,55.932769775390625,77.65324401855469,91.35981750488281,111.96908569335938,134.1462860107422,158.68614196777344,186.2069091796875,209.44284057617188,233.58612060546875,252.7840576171875,272.96551513671875,260.2147521972656,274.7989807128906,286.624267578125,292.2832946777344,301.5274658203125,307.6687927246094,327.932861328125,335.3936767578125,340.545654296875,345.20733642578125,346.8453369140625,348.39666748046875,342.95172119140625,344.27899169921875,341.2236633300781,340.8173828125,338.8551025390625,336.49859619140625,327.8983459472656,332.084228515625,331.4899597167969,336.2796325683594,333.004638671875,334.0901794433594,333.8276062011719,335.9841613769531,338.2959899902344,337.4326477050781,347.1910400390625,348.3380126953125,355.20074462890625,359.51983642578125,360.37353515625,376.84820556640625,371.95855712890625,374.82708740234375,368.90057373046875,374.6584777832031,387.61614990234375,380.12237548828125,388.983154296875,406.654052734375,426.1570739746094,443.3399963378906,455.5393371582031,461.3655700683594,476.35528564453125,483.7393798828125,527.0770874023438,547.6613159179688,572.1019897460938,579.5505981445312,581.10986328125,591.0585327148438,598.2272338867188,602.2814331054688,597.6845703125,603.2427368164062,531,536,538,543,552,555,555,607,618,618,622,628,628,628,635,638,638,639,641,641,642,642,644,645,647,652,652,652,655,656,656,656
China,Shanxi,0.4758431315422058,1.4053672552108765,2.6605172157287598,5.941564559936523,9.308226585388184,14.736204147338867,20.432567596435547,26.31985855102539,34.06926727294922,43.719356536865234,53.47377014160156,62.02372741699219,71.05632781982422,79.30166625976562,86.67615509033203,94.22703552246094,98.59375762939453,107.05342102050781,111.90721130371094,117.30170440673828,122.72139739990234,126.35041046142578,127.94063568115234,129.615478515625,132.60369873046875,134.81692504882812,136.1593017578125,136.6295623779297,134.03367614746094,134.64010620117188,135.68048095703125,137.72833251953125,137.9838409423828,137.5816192626953,133.95057678222656,135.69064331054688,138.87313842773438,139.76429748535156,141.98646545410156,142.66421508789062,136.8610382080078,137.04193115234375,135.90440368652344,131.3256378173828,136.41781616210938,137.90061950683594,139.36407470703125,141.5370330810547,139.70094299316406,133.01454162597656,128.90304565429688,134.07818603515625,133.94259643554688,141.48715209960938,144.54293823242188,143.54119873046875,139.90948486328125,135.37860107421875,135.30714416503906,136.52178955078125,141.80718994140625,145.80255126953125,149.05352783203125,153.13096618652344,157.08030700683594,154.60791015625,149.58135986328125,147.0575408935547,142.4088592529297,142.05274963378906,142.35675048828125,146.6177978515625,148.47508239746094,151.9199981689453,138,138,138,163,166,168,172,172,173,173,186,194,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,198,198,198,198
China,Sichuan,4.639498710632324,8.272930145263672,15.215322494506836,28.558311462402344,43.66646194458008,64.0817642211914,90.73161315917969,110.6340560913086,137.2796173095703,166.9862060546875,199.16830444335938,233.00115966796875,266.79083251953125,300.6798400878906,331.3770751953125,362.0689697265625,357.7677307128906,384.925048828125,403.1400146484375,415.2014465332031,432.0673522949219,443.7781677246094,465.36297607421875,477.45892333984375,487.54449462890625,495.1196594238281,499.2318420410156,501.7970886230469,502.25860595703125,512.3563232421875,528.2013549804688,533.3070068359375,536.3864135742188,542.36279296875,529.612060546875,532.0806274414062,530.58349609375,533.2802734375,530.5176391601562,542.9014282226562,542.7349853515625,547.6788330078125,543.4764404296875,531.5178833007812,553.8487548828125,558.9222412109375,573.6480712890625,578.4656372070312,565.3211669921875,559.6032104492188,553.4107666015625,564.5108642578125,569.4883422851562,589.359130859375,567.2617797851562,579.2118530273438,586.27685546875,602.11572265625,602.4911499023438,605.008056640625,610.7987060546875,612.7005004882812,624.5081176757812,613.5432739257812,616.8667602539062,616.0094604492188,625.161376953125,621.6388549804688,623.71435546875,628.612548828125,623.7852172851562,623.4700927734375,614.4189453125,612.217529296875,558,559,560,560,560,560,560,560,560,560,560,560,560,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
